yyyy-mm-dd HH:MM:SS,Actual,Fcst
2013-07-02 00:00:00,86.033,72.700
2013-07-02 00:10:00,86.033,72.211
2013-07-02 00:20:00,86.033,71.721
2013-07-02 00:30:00,86.033,71.232
2013-07-02 00:40:00,86.033,70.743
2013-07-02 00:50:00,86.033,70.253
2013-07-02 01:00:00,86.033,69.764
2013-07-02 01:10:00,86.033,68.833
2013-07-02 01:20:00,86.033,67.902
2013-07-02 01:30:00,86.033,66.971
2013-07-02 01:40:00,86.033,66.040
2013-07-02 01:50:00,86.033,65.109
2013-07-02 02:00:00,86.033,64.178
2013-07-02 02:10:00,86.033,63.165
2013-07-02 02:20:00,86.033,62.153
2013-07-02 02:30:00,86.033,61.141
2013-07-02 02:40:00,86.033,60.128
2013-07-02 02:50:00,86.033,59.115
2013-07-02 03:00:00,86.033,58.103
2013-07-02 03:10:00,86.033,57.661
2013-07-02 03:20:00,86.033,57.219
2013-07-02 03:30:00,86.033,56.777
2013-07-02 03:40:00,86.033,56.335
2013-07-02 03:50:00,86.033,55.893
2013-07-02 04:00:00,86.033,55.451
2013-07-02 04:10:00,85.966,55.023
2013-07-02 04:20:00,77.327,54.594
2013-07-02 04:30:00,68.754,54.166
2013-07-02 04:40:00,68.754,53.738
2013-07-02 04:50:00,68.754,53.309
2013-07-02 05:00:00,68.754,52.881
2013-07-02 05:10:00,68.754,52.584
2013-07-02 05:20:00,68.754,52.286
2013-07-02 05:30:00,68.754,51.989
2013-07-02 05:40:00,68.754,51.692
2013-07-02 05:50:00,68.754,51.394
2013-07-02 06:00:00,68.754,51.097
2013-07-02 06:10:00,68.754,50.574
2013-07-02 06:20:00,68.754,50.052
2013-07-02 06:30:00,68.754,49.529
2013-07-02 06:40:00,68.754,49.006
2013-07-02 06:50:00,68.754,48.484
2013-07-02 07:00:00,68.754,47.961
2013-07-02 07:10:00,61.471,45.939
2013-07-02 07:20:00,60.707,43.918
2013-07-02 07:30:00,60.662,41.897
2013-07-02 07:40:00,61.753,39.875
2013-07-02 07:50:00,66.055,37.853
2013-07-02 08:00:00,63.925,35.832
2013-07-02 08:10:00,62.696,34.999
2013-07-02 08:20:00,61.229,34.167
2013-07-02 08:30:00,59.748,33.334
2013-07-02 08:40:00,59.744,32.502
2013-07-02 08:50:00,59.744,31.669
2013-07-02 09:00:00,59.744,30.837
2013-07-02 09:10:00,59.744,30.384
2013-07-02 09:20:00,59.744,29.932
2013-07-02 09:30:00,59.744,29.479
2013-07-02 09:40:00,59.744,29.026
2013-07-02 09:50:00,59.744,28.574
2013-07-02 10:00:00,59.744,28.121
2013-07-02 10:10:00,59.744,28.240
2013-07-02 10:20:00,59.744,28.359
2013-07-02 10:30:00,59.744,28.478
2013-07-02 10:40:00,59.744,28.597
2013-07-02 10:50:00,59.744,28.716
2013-07-02 11:00:00,59.744,28.835
2013-07-02 11:10:00,59.744,29.410
2013-07-02 11:20:00,59.744,29.986
2013-07-02 11:30:00,59.744,30.561
2013-07-02 11:40:00,59.744,31.137
2013-07-02 11:50:00,59.744,31.712
2013-07-02 12:00:00,59.744,32.288
2013-07-02 12:10:00,59.744,32.681
2013-07-02 12:20:00,59.744,33.075
2013-07-02 12:30:00,59.744,33.468
2013-07-02 12:40:00,59.744,33.862
2013-07-02 12:50:00,59.744,34.255
2013-07-02 13:00:00,59.744,34.649
2013-07-02 13:10:00,62.493,34.624
2013-07-02 13:20:00,62.332,34.600
2013-07-02 13:30:00,58.775,34.575
2013-07-02 13:40:00,60.553,34.550
2013-07-02 13:50:00,61.961,34.526
2013-07-02 14:00:00,61.189,34.501
2013-07-02 14:10:00,60.186,35.431
2013-07-02 14:20:00,61.400,36.361
2013-07-02 14:30:00,63.788,37.290
2013-07-02 14:40:00,76.154,38.220
2013-07-02 14:50:00,78.829,39.150
2013-07-02 15:00:00,78.367,40.080
2013-07-02 15:10:00,71.051,39.675
2013-07-02 15:20:00,73.482,39.271
2013-07-02 15:30:00,67.995,38.866
2013-07-02 15:40:00,61.726,38.461
2013-07-02 15:50:00,61.846,38.057
2013-07-02 16:00:00,59.571,37.652
2013-07-02 16:10:00,48.161,36.030
2013-07-02 16:20:00,49.787,34.408
2013-07-02 16:30:00,51.034,32.785
2013-07-02 16:40:00,51.310,31.163
2013-07-02 16:50:00,51.299,29.541
2013-07-02 17:00:00,49.990,27.919
2013-07-02 17:10:00,50.676,26.602
2013-07-02 17:20:00,45.125,25.284
2013-07-02 17:30:00,48.771,23.966
2013-07-02 17:40:00,48.476,22.649
2013-07-02 17:50:00,47.874,21.331
2013-07-02 18:00:00,47.874,20.014
2013-07-02 18:10:00,47.874,18.985
2013-07-02 18:20:00,47.874,17.956
2013-07-02 18:30:00,47.874,16.927
2013-07-02 18:40:00,47.874,15.899
2013-07-02 18:50:00,47.874,14.870
2013-07-02 19:00:00,47.874,13.841
2013-07-02 19:10:00,47.874,15.229
2013-07-02 19:20:00,47.874,16.617
2013-07-02 19:30:00,47.874,18.005
2013-07-02 19:40:00,47.874,19.392
2013-07-02 19:50:00,47.874,20.780
2013-07-02 20:00:00,47.874,22.168
2013-07-02 20:10:00,47.874,23.062
2013-07-02 20:20:00,47.874,23.956
2013-07-02 20:30:00,47.874,24.850
2013-07-02 20:40:00,47.874,25.744
2013-07-02 20:50:00,47.874,26.638
2013-07-02 21:00:00,47.874,27.532
2013-07-02 21:10:00,47.874,28.426
2013-07-02 21:20:00,47.874,29.320
2013-07-02 21:30:00,47.874,30.214
2013-07-02 21:40:00,47.874,31.107
2013-07-02 21:50:00,47.874,32.001
2013-07-02 22:00:00,47.874,32.895
2013-07-02 22:10:00,47.874,31.887
2013-07-02 22:20:00,47.874,30.878
2013-07-02 22:30:00,47.874,29.870
2013-07-02 22:40:00,47.874,28.862
2013-07-02 22:50:00,47.874,27.853
2013-07-02 23:00:00,47.874,26.845
2013-07-02 23:10:00,47.874,25.386
2013-07-02 23:20:00,47.874,23.927
2013-07-02 23:30:00,47.874,22.468
2013-07-02 23:40:00,47.874,21.010
2013-07-02 23:50:00,47.874,19.551
2013-07-03 00:00:00,47.874,18.092
2013-07-03 00:10:00,47.874,16.446
2013-07-03 00:20:00,47.874,14.800
2013-07-03 00:30:00,47.874,13.154
2013-07-03 00:40:00,47.874,11.508
2013-07-03 00:50:00,47.874,9.862
2013-07-03 01:00:00,47.874,8.216
2013-07-03 01:10:00,47.874,7.529
2013-07-03 01:20:00,47.874,6.843
2013-07-03 01:30:00,47.874,6.156
2013-07-03 01:40:00,47.874,5.469
2013-07-03 01:50:00,47.874,4.783
2013-07-03 02:00:00,47.874,4.096
2013-07-03 02:10:00,47.874,3.914
2013-07-03 02:20:00,47.874,3.731
2013-07-03 02:30:00,47.874,3.549
2013-07-03 02:40:00,47.874,3.367
2013-07-03 02:50:00,47.874,3.184
2013-07-03 03:00:00,47.874,3.002
2013-07-03 03:10:00,47.874,2.887
2013-07-03 03:20:00,47.874,2.772
2013-07-03 03:30:00,47.874,2.657
2013-07-03 03:40:00,47.874,2.543
2013-07-03 03:50:00,47.874,2.428
2013-07-03 04:00:00,47.874,2.313
2013-07-03 04:10:00,47.874,2.203
2013-07-03 04:20:00,47.874,2.093
2013-07-03 04:30:00,47.874,1.984
2013-07-03 04:40:00,47.874,1.874
2013-07-03 04:50:00,47.874,1.764
2013-07-03 05:00:00,47.874,1.654
2013-07-03 05:10:00,47.874,1.543
2013-07-03 05:20:00,47.874,1.431
2013-07-03 05:30:00,47.874,1.320
2013-07-03 05:40:00,47.874,1.209
2013-07-03 05:50:00,47.874,1.097
2013-07-03 06:00:00,47.874,0.986
2013-07-03 06:10:00,47.874,0.876
2013-07-03 06:20:00,47.874,0.766
2013-07-03 06:30:00,47.874,0.655
2013-07-03 06:40:00,47.874,0.545
2013-07-03 06:50:00,47.874,0.435
2013-07-03 07:00:00,47.874,0.325
2013-07-03 07:10:00,47.874,0.314
2013-07-03 07:20:00,47.874,0.303
2013-07-03 07:30:00,47.874,0.292
2013-07-03 07:40:00,47.874,0.281
2013-07-03 07:50:00,47.874,0.270
2013-07-03 08:00:00,47.874,0.259
2013-07-03 08:10:00,47.874,0.248
2013-07-03 08:20:00,47.874,0.237
2013-07-03 08:30:00,47.874,0.226
2013-07-03 08:40:00,47.874,0.214
2013-07-03 08:50:00,47.874,0.203
2013-07-03 09:00:00,47.874,0.192
2013-07-03 09:10:00,47.874,0.181
2013-07-03 09:20:00,47.874,0.170
2013-07-03 09:30:00,47.874,0.159
2013-07-03 09:40:00,47.874,0.148
2013-07-03 09:50:00,47.874,0.137
2013-07-03 10:00:00,47.874,0.126
2013-07-03 10:10:00,47.874,0.119
2013-07-03 10:20:00,47.874,0.112
2013-07-03 10:30:00,47.874,0.105
2013-07-03 10:40:00,16.737,0.098
2013-07-03 10:50:00,-0.693,0.091
2013-07-03 11:00:00,-0.344,0.084
2013-07-03 11:10:00,0.000,0.078
2013-07-03 11:20:00,0.000,0.073
2013-07-03 11:30:00,2.296,0.067
2013-07-03 11:40:00,2.484,0.061
2013-07-03 11:50:00,2.566,0.056
2013-07-03 12:00:00,2.094,0.050
2013-07-03 12:10:00,2.414,0.048
2013-07-03 12:20:00,2.521,0.046
2013-07-03 12:30:00,1.850,0.044
2013-07-03 12:40:00,1.354,0.042
2013-07-03 12:50:00,0.797,0.040
2013-07-03 13:00:00,1.109,0.038
2013-07-03 13:10:00,0.183,0.044
2013-07-03 13:20:00,-0.505,0.050
2013-07-03 13:30:00,-0.409,0.056
2013-07-03 13:40:00,-0.592,0.062
2013-07-03 13:50:00,-0.233,0.068
2013-07-03 14:00:00,0.001,0.074
2013-07-03 14:10:00,-0.524,0.093
2013-07-03 14:20:00,-0.651,0.112
2013-07-03 14:30:00,-0.653,0.131
2013-07-03 14:40:00,-0.803,0.150
2013-07-03 14:50:00,-0.805,0.169
2013-07-03 15:00:00,-0.809,0.188
2013-07-03 15:10:00,-0.843,0.167
2013-07-03 15:20:00,-0.849,0.146
2013-07-03 15:30:00,-0.842,0.126
2013-07-03 15:40:00,-0.835,0.105
2013-07-03 15:50:00,-0.843,0.084
2013-07-03 16:00:00,-0.833,0.063
2013-07-03 16:10:00,-0.836,0.061
2013-07-03 16:20:00,-0.825,0.059
2013-07-03 16:30:00,-0.843,0.057
2013-07-03 16:40:00,-0.841,0.056
2013-07-03 16:50:00,-0.816,0.054
2013-07-03 17:00:00,-0.795,0.052
2013-07-03 17:10:00,-0.839,0.058
2013-07-03 17:20:00,-0.828,0.063
2013-07-03 17:30:00,-0.833,0.069
2013-07-03 17:40:00,-0.826,0.075
2013-07-03 17:50:00,-0.825,0.080
2013-07-03 18:00:00,-0.842,0.086
2013-07-03 18:10:00,-0.847,0.093
2013-07-03 18:20:00,-0.814,0.100
2013-07-03 18:30:00,-0.810,0.107
2013-07-03 18:40:00,-0.797,0.115
2013-07-03 18:50:00,-0.816,0.122
2013-07-03 19:00:00,-0.805,0.129
2013-07-03 19:10:00,-0.818,0.330
2013-07-03 19:20:00,-0.805,0.530
2013-07-03 19:30:00,-0.818,0.731
2013-07-03 19:40:00,-0.799,0.932
2013-07-03 19:50:00,-0.802,1.132
2013-07-03 20:00:00,-0.802,1.333
2013-07-03 20:10:00,-0.803,1.511
2013-07-03 20:20:00,-0.796,1.689
2013-07-03 20:30:00,-0.790,1.868
2013-07-03 20:40:00,-0.801,2.046
2013-07-03 20:50:00,-0.805,2.224
2013-07-03 21:00:00,-0.798,2.402
2013-07-03 21:10:00,-0.806,2.580
2013-07-03 21:20:00,-0.803,2.758
2013-07-03 21:30:00,-0.795,2.937
2013-07-03 21:40:00,-0.783,3.115
2013-07-03 21:50:00,-0.794,3.293
2013-07-03 22:00:00,-0.792,3.471
2013-07-03 22:10:00,-0.794,4.335
2013-07-03 22:20:00,-0.794,5.199
2013-07-03 22:30:00,-0.794,6.063
2013-07-03 22:40:00,-0.782,6.927
2013-07-03 22:50:00,-0.772,7.791
2013-07-03 23:00:00,-0.784,8.655
2013-07-03 23:10:00,-0.794,8.206
2013-07-03 23:20:00,-0.788,7.757
2013-07-03 23:30:00,-0.784,7.308
2013-07-03 23:40:00,-0.796,6.859
2013-07-03 23:50:00,-0.794,6.410
2013-07-04 00:00:00,-0.789,5.961
2013-07-04 00:10:00,-0.804,5.861
2013-07-04 00:20:00,-0.790,5.760
2013-07-04 00:30:00,-0.793,5.660
2013-07-04 00:40:00,-0.320,5.560
2013-07-04 00:50:00,2.614,5.459
2013-07-04 01:00:00,4.505,5.359
2013-07-04 01:10:00,3.413,4.812
2013-07-04 01:20:00,2.695,4.264
2013-07-04 01:30:00,2.625,3.717
2013-07-04 01:40:00,3.071,3.170
2013-07-04 01:50:00,4.881,2.622
2013-07-04 02:00:00,6.901,2.075
2013-07-04 02:10:00,7.083,2.199
2013-07-04 02:20:00,7.538,2.323
2013-07-04 02:30:00,9.504,2.447
2013-07-04 02:40:00,13.108,2.572
2013-07-04 02:50:00,19.805,2.696
2013-07-04 03:00:00,28.032,2.820
2013-07-04 03:10:00,34.345,3.026
2013-07-04 03:20:00,40.224,3.231
2013-07-04 03:30:00,45.934,3.437
2013-07-04 03:40:00,52.212,3.643
2013-07-04 03:50:00,64.514,3.848
2013-07-04 04:00:00,66.285,4.054
2013-07-04 04:10:00,59.885,4.241
2013-07-04 04:20:00,55.745,4.427
2013-07-04 04:30:00,54.081,4.614
2013-07-04 04:40:00,50.069,4.801
2013-07-04 04:50:00,54.390,4.987
2013-07-04 05:00:00,56.974,5.174
2013-07-04 05:10:00,62.416,5.187
2013-07-04 05:20:00,68.232,5.200
2013-07-04 05:30:00,70.588,5.213
2013-07-04 05:40:00,67.495,5.226
2013-07-04 05:50:00,63.588,5.239
2013-07-04 06:00:00,65.044,5.252
2013-07-04 06:10:00,70.207,5.011
2013-07-04 06:20:00,67.514,4.770
2013-07-04 06:30:00,59.887,4.529
2013-07-04 06:40:00,55.476,4.289
2013-07-04 06:50:00,50.100,4.048
2013-07-04 07:00:00,43.984,3.807
2013-07-04 07:10:00,37.111,3.759
2013-07-04 07:20:00,31.087,3.711
2013-07-04 07:30:00,29.771,3.662
2013-07-04 07:40:00,29.191,3.614
2013-07-04 07:50:00,29.297,3.566
2013-07-04 08:00:00,26.797,3.518
2013-07-04 08:10:00,24.753,3.379
2013-07-04 08:20:00,23.441,3.241
2013-07-04 08:30:00,19.636,3.103
2013-07-04 08:40:00,15.258,2.964
2013-07-04 08:50:00,12.721,2.825
2013-07-04 09:00:00,12.191,2.687
2013-07-04 09:10:00,11.505,2.653
2013-07-04 09:20:00,10.359,2.619
2013-07-04 09:30:00,9.449,2.585
2013-07-04 09:40:00,7.952,2.552
2013-07-04 09:50:00,5.585,2.518
2013-07-04 10:00:00,3.139,2.484
2013-07-04 10:10:00,2.239,2.550
2013-07-04 10:20:00,0.940,2.616
2013-07-04 10:30:00,-0.090,2.683
2013-07-04 10:40:00,-0.496,2.749
2013-07-04 10:50:00,-0.791,2.815
2013-07-04 11:00:00,-0.828,2.881
2013-07-04 11:10:00,-0.845,2.855
2013-07-04 11:20:00,-0.828,2.829
2013-07-04 11:30:00,-0.830,2.803
2013-07-04 11:40:00,-0.829,2.777
2013-07-04 11:50:00,-0.848,2.751
2013-07-04 12:00:00,-0.838,2.725
2013-07-04 12:10:00,-0.832,2.768
2013-07-04 12:20:00,-0.828,2.812
2013-07-04 12:30:00,-0.854,2.856
2013-07-04 12:40:00,-0.836,2.899
2013-07-04 12:50:00,-0.810,2.943
2013-07-04 13:00:00,-0.817,2.986
2013-07-04 13:10:00,-0.598,3.061
2013-07-04 13:20:00,-0.480,3.136
2013-07-04 13:30:00,0.592,3.211
2013-07-04 13:40:00,0.681,3.286
2013-07-04 13:50:00,0.763,3.361
2013-07-04 14:00:00,0.525,3.436
2013-07-04 14:10:00,0.540,3.408
2013-07-04 14:20:00,1.184,3.380
2013-07-04 14:30:00,2.394,3.353
2013-07-04 14:40:00,4.848,3.325
2013-07-04 14:50:00,6.853,3.297
2013-07-04 15:00:00,9.275,3.269
2013-07-04 15:10:00,10.008,3.323
2013-07-04 15:20:00,9.661,3.377
2013-07-04 15:30:00,8.500,3.431
2013-07-04 15:40:00,9.858,3.486
2013-07-04 15:50:00,12.045,3.540
2013-07-04 16:00:00,12.018,3.594
2013-07-04 16:10:00,11.764,3.522
2013-07-04 16:20:00,11.344,3.449
2013-07-04 16:30:00,10.755,3.377
2013-07-04 16:40:00,11.863,3.305
2013-07-04 16:50:00,11.808,3.232
2013-07-04 17:00:00,10.882,3.160
2013-07-04 17:10:00,12.273,3.150
2013-07-04 17:20:00,11.993,3.140
2013-07-04 17:30:00,11.196,3.131
2013-07-04 17:40:00,9.712,3.121
2013-07-04 17:50:00,8.634,3.111
2013-07-04 18:00:00,7.536,3.101
2013-07-04 18:10:00,6.994,3.152
2013-07-04 18:20:00,8.558,3.203
2013-07-04 18:30:00,8.770,3.254
2013-07-04 18:40:00,6.565,3.305
2013-07-04 18:50:00,4.825,3.356
2013-07-04 19:00:00,5.191,3.407
2013-07-04 19:10:00,6.517,4.533
2013-07-04 19:20:00,8.594,5.659
2013-07-04 19:30:00,10.082,6.785
2013-07-04 19:40:00,10.706,7.912
2013-07-04 19:50:00,11.816,9.038
2013-07-04 20:00:00,14.796,10.164
2013-07-04 20:10:00,17.585,11.014
2013-07-04 20:20:00,20.359,11.864
2013-07-04 20:30:00,26.097,12.715
2013-07-04 20:40:00,29.838,13.565
2013-07-04 20:50:00,34.087,14.415
2013-07-04 21:00:00,32.356,15.265
2013-07-04 21:10:00,31.511,16.115
2013-07-04 21:20:00,30.348,16.966
2013-07-04 21:30:00,28.489,17.816
2013-07-04 21:40:00,31.820,18.666
2013-07-04 21:50:00,38.551,19.517
2013-07-04 22:00:00,48.379,20.367
2013-07-04 22:10:00,53.970,19.939
2013-07-04 22:20:00,55.437,19.511
2013-07-04 22:30:00,58.122,19.084
2013-07-04 22:40:00,65.798,18.656
2013-07-04 22:50:00,69.041,18.228
2013-07-04 23:00:00,67.168,17.800
2013-07-04 23:10:00,66.273,18.768
2013-07-04 23:20:00,64.552,19.737
2013-07-04 23:30:00,65.161,20.705
2013-07-04 23:40:00,67.537,21.673
2013-07-04 23:50:00,68.009,22.642
2013-07-05 00:00:00,67.575,23.610
2013-07-05 00:10:00,62.730,24.062
2013-07-05 00:20:00,60.661,24.514
2013-07-05 00:30:00,59.438,24.966
2013-07-05 00:40:00,56.206,25.418
2013-07-05 00:50:00,50.494,25.870
2013-07-05 01:00:00,47.099,26.322
2013-07-05 01:10:00,44.295,27.877
2013-07-05 01:20:00,43.873,29.432
2013-07-05 01:30:00,46.008,30.987
2013-07-05 01:40:00,49.105,32.543
2013-07-05 01:50:00,48.521,34.098
2013-07-05 02:00:00,51.117,35.653
2013-07-05 02:10:00,60.519,35.734
2013-07-05 02:20:00,65.612,35.816
2013-07-05 02:30:00,65.407,35.897
2013-07-05 02:40:00,63.273,35.978
2013-07-05 02:50:00,63.326,36.060
2013-07-05 03:00:00,64.671,36.141
2013-07-05 03:10:00,63.017,35.684
2013-07-05 03:20:00,58.890,35.228
2013-07-05 03:30:00,59.312,34.771
2013-07-05 03:40:00,56.414,34.314
2013-07-05 03:50:00,54.121,33.858
2013-07-05 04:00:00,49.931,33.401
2013-07-05 04:10:00,48.996,32.384
2013-07-05 04:20:00,49.083,31.367
2013-07-05 04:30:00,49.388,30.351
2013-07-05 04:40:00,49.303,29.334
2013-07-05 04:50:00,50.494,28.317
2013-07-05 05:00:00,53.223,27.300
2013-07-05 05:10:00,53.879,26.157
2013-07-05 05:20:00,53.814,25.014
2013-07-05 05:30:00,51.827,23.872
2013-07-05 05:40:00,51.072,22.729
2013-07-05 05:50:00,50.153,21.586
2013-07-05 06:00:00,47.092,20.443
2013-07-05 06:10:00,45.099,19.433
2013-07-05 06:20:00,41.333,18.422
2013-07-05 06:30:00,41.882,17.412
2013-07-05 06:40:00,39.289,16.402
2013-07-05 06:50:00,37.394,15.391
2013-07-05 07:00:00,33.816,14.381
2013-07-05 07:10:00,28.818,12.363
2013-07-05 07:20:00,27.579,10.344
2013-07-05 07:30:00,26.165,8.325
2013-07-05 07:40:00,25.608,6.307
2013-07-05 07:50:00,23.893,4.289
2013-07-05 08:00:00,21.443,2.270
2013-07-05 08:10:00,22.235,2.175
2013-07-05 08:20:00,19.724,2.081
2013-07-05 08:30:00,14.525,1.986
2013-07-05 08:40:00,11.580,1.892
2013-07-05 08:50:00,10.650,1.798
2013-07-05 09:00:00,8.383,1.703
2013-07-05 09:10:00,8.256,1.609
2013-07-05 09:20:00,7.050,1.514
2013-07-05 09:30:00,6.783,1.419
2013-07-05 09:40:00,5.919,1.325
2013-07-05 09:50:00,5.623,1.230
2013-07-05 10:00:00,5.082,1.136
2013-07-05 10:10:00,3.673,1.116
2013-07-05 10:20:00,3.203,1.097
2013-07-05 10:30:00,3.320,1.077
2013-07-05 10:40:00,2.535,1.057
2013-07-05 10:50:00,1.114,1.038
2013-07-05 11:00:00,-0.258,1.018
2013-07-05 11:10:00,-0.698,0.998
2013-07-05 11:20:00,-0.672,0.979
2013-07-05 11:30:00,-0.704,0.959
2013-07-05 11:40:00,-0.746,0.939
2013-07-05 11:50:00,-0.821,0.920
2013-07-05 12:00:00,-0.840,0.900
2013-07-05 12:10:00,-0.841,0.880
2013-07-05 12:20:00,-0.863,0.861
2013-07-05 12:30:00,-0.810,0.841
2013-07-05 12:40:00,-0.837,0.821
2013-07-05 12:50:00,-0.805,0.802
2013-07-05 13:00:00,-0.753,0.782
2013-07-05 13:10:00,-0.823,0.789
2013-07-05 13:20:00,-0.596,0.796
2013-07-05 13:30:00,-0.389,0.803
2013-07-05 13:40:00,0.711,0.810
2013-07-05 13:50:00,3.396,0.817
2013-07-05 14:00:00,4.705,0.824
2013-07-05 14:10:00,6.634,0.831
2013-07-05 14:20:00,8.772,0.838
2013-07-05 14:30:00,9.654,0.845
2013-07-05 14:40:00,9.259,0.851
2013-07-05 14:50:00,9.301,0.858
2013-07-05 15:00:00,7.117,0.865
2013-07-05 15:10:00,7.354,0.872
2013-07-05 15:20:00,7.769,0.879
2013-07-05 15:30:00,6.131,0.885
2013-07-05 15:40:00,4.391,0.892
2013-07-05 15:50:00,3.690,0.899
2013-07-05 16:00:00,3.509,0.906
2013-07-05 16:10:00,4.468,0.987
2013-07-05 16:20:00,5.743,1.069
2013-07-05 16:30:00,6.476,1.150
2013-07-05 16:40:00,4.995,1.231
2013-07-05 16:50:00,5.086,1.313
2013-07-05 17:00:00,6.362,1.394
2013-07-05 17:10:00,7.763,1.475
2013-07-05 17:20:00,9.257,1.557
2013-07-05 17:30:00,10.701,1.638
2013-07-05 17:40:00,10.071,1.719
2013-07-05 17:50:00,10.520,1.801
2013-07-05 18:00:00,11.429,1.882
2013-07-05 18:10:00,14.828,1.963
2013-07-05 18:20:00,15.020,2.044
2013-07-05 18:30:00,13.552,2.126
2013-07-05 18:40:00,12.461,2.207
2013-07-05 18:50:00,12.565,2.288
2013-07-05 19:00:00,13.326,2.369
2013-07-05 19:10:00,12.854,2.946
2013-07-05 19:20:00,11.661,3.523
2013-07-05 19:30:00,11.648,4.100
2013-07-05 19:40:00,10.767,4.677
2013-07-05 19:50:00,9.144,5.254
2013-07-05 20:00:00,7.669,5.831
2013-07-05 20:10:00,7.667,6.408
2013-07-05 20:20:00,8.159,6.985
2013-07-05 20:30:00,11.463,7.562
2013-07-05 20:40:00,15.599,8.138
2013-07-05 20:50:00,18.687,8.715
2013-07-05 21:00:00,22.188,9.292
2013-07-05 21:10:00,22.111,9.869
2013-07-05 21:20:00,18.481,10.446
2013-07-05 21:30:00,17.819,11.023
2013-07-05 21:40:00,21.141,11.599
2013-07-05 21:50:00,28.118,12.176
2013-07-05 22:00:00,35.515,12.753
2013-07-05 22:10:00,43.893,13.333
2013-07-05 22:20:00,53.070,13.913
2013-07-05 22:30:00,60.224,14.492
2013-07-05 22:40:00,60.069,15.072
2013-07-05 22:50:00,58.447,15.652
2013-07-05 23:00:00,53.057,16.232
2013-07-05 23:10:00,55.512,22.020
2013-07-05 23:20:00,51.888,27.807
2013-07-05 23:30:00,50.639,33.595
2013-07-05 23:40:00,56.103,39.383
2013-07-05 23:50:00,57.672,45.170
2013-07-06 00:00:00,52.378,50.958
2013-07-06 00:10:00,48.417,51.133
2013-07-06 00:20:00,44.399,51.307
2013-07-06 00:30:00,39.150,51.481
2013-07-06 00:40:00,35.777,51.656
2013-07-06 00:50:00,35.533,51.831
2013-07-06 01:00:00,33.153,52.005
2013-07-06 01:10:00,29.948,51.820
2013-07-06 01:20:00,32.278,51.634
2013-07-06 01:30:00,35.286,51.449
2013-07-06 01:40:00,36.827,51.263
2013-07-06 01:50:00,39.373,51.078
2013-07-06 02:00:00,36.770,50.892
2013-07-06 02:10:00,31.821,50.016
2013-07-06 02:20:00,34.561,49.139
2013-07-06 02:30:00,35.891,48.263
2013-07-06 02:40:00,37.398,47.387
2013-07-06 02:50:00,41.765,46.510
2013-07-06 03:00:00,45.019,45.634
2013-07-06 03:10:00,44.222,44.822
2013-07-06 03:20:00,43.794,44.010
2013-07-06 03:30:00,48.215,43.198
2013-07-06 03:40:00,47.667,42.387
2013-07-06 03:50:00,49.714,41.575
2013-07-06 04:00:00,51.113,40.763
2013-07-06 04:10:00,47.429,40.623
2013-07-06 04:20:00,46.919,40.483
2013-07-06 04:30:00,48.966,40.343
2013-07-06 04:40:00,45.483,40.204
2013-07-06 04:50:00,47.954,40.064
2013-07-06 05:00:00,43.541,39.924
2013-07-06 05:10:00,41.182,39.602
2013-07-06 05:20:00,45.913,39.281
2013-07-06 05:30:00,42.560,38.959
2013-07-06 05:40:00,40.272,38.638
2013-07-06 05:50:00,38.569,38.316
2013-07-06 06:00:00,34.548,37.995
2013-07-06 06:10:00,29.492,36.718
2013-07-06 06:20:00,28.267,35.440
2013-07-06 06:30:00,29.786,34.162
2013-07-06 06:40:00,34.340,32.885
2013-07-06 06:50:00,34.212,31.607
2013-07-06 07:00:00,33.064,30.330
2013-07-06 07:10:00,31.929,28.025
2013-07-06 07:20:00,29.269,25.720
2013-07-06 07:30:00,24.321,23.414
2013-07-06 07:40:00,16.748,21.109
2013-07-06 07:50:00,12.056,18.804
2013-07-06 08:00:00,9.493,16.499
2013-07-06 08:10:00,6.601,15.389
2013-07-06 08:20:00,5.286,14.279
2013-07-06 08:30:00,3.845,13.168
2013-07-06 08:40:00,3.576,12.058
2013-07-06 08:50:00,3.368,10.948
2013-07-06 09:00:00,3.884,9.838
2013-07-06 09:10:00,3.617,9.556
2013-07-06 09:20:00,2.869,9.275
2013-07-06 09:30:00,4.183,8.993
2013-07-06 09:40:00,4.624,8.712
2013-07-06 09:50:00,4.627,8.430
2013-07-06 10:00:00,4.668,8.149
2013-07-06 10:10:00,5.866,8.111
2013-07-06 10:20:00,6.750,8.073
2013-07-06 10:30:00,5.848,8.035
2013-07-06 10:40:00,4.956,7.998
2013-07-06 10:50:00,4.325,7.960
2013-07-06 11:00:00,3.311,7.922
2013-07-06 11:10:00,3.413,7.680
2013-07-06 11:20:00,2.779,7.438
2013-07-06 11:30:00,1.083,7.196
2013-07-06 11:40:00,0.291,6.953
2013-07-06 11:50:00,-0.111,6.711
2013-07-06 12:00:00,-0.445,6.469
2013-07-06 12:10:00,-0.383,6.377
2013-07-06 12:20:00,-0.080,6.285
2013-07-06 12:30:00,0.355,6.193
2013-07-06 12:40:00,0.359,6.101
2013-07-06 12:50:00,0.575,6.009
2013-07-06 13:00:00,0.404,5.917
2013-07-06 13:10:00,1.004,5.893
2013-07-06 13:20:00,0.421,5.868
2013-07-06 13:30:00,-0.151,5.843
2013-07-06 13:40:00,-0.047,5.819
2013-07-06 13:50:00,0.536,5.794
